,address,area,city,detail,children,comment_num,detail_url,groupon_num,lat,lng,overall_rating,tag,type,lat,lng,name,province,street_id,telephone,uid
0,山东省青岛市崂山区银岭路(懿品御府西100米),崂山区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=304a54ba9b9b1d32eee4a5e1&output=html&source=placeapi_v2,36.124937091041,120.46130869328,3.7,,旅游景点;公园,scope,36.123968,120.461119,深圳路体育公园,山东省,304a54ba9b9b1d32eee4a5e1,,304a54ba9b9b1d32eee4a5e1
1,前湾港路323号,黄岛区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=4a2e3671401163bfa6da39f9&output=html&source=placeapi_v2,36.009634078316,120.14347961964,4.3,,旅游景点;公园,scope,36.010802,120.146686,南辛安河公园,山东省,4a2e3671401163bfa6da39f9,,4a2e3671401163bfa6da39f9
2,宁夏路街道龙潭路,市南区,青岛市,1,[],44,http://api.map.baidu.com/place/detail?uid=fda9fb7990fca21f2a3a9f84&output=html&source=placeapi_v2,,,3.0,,旅游景点;其他,scope,36.072278,120.364987,太平山,山东省,fda9fb7990fca21f2a3a9f84,,fda9fb7990fca21f2a3a9f84
3,山东省青岛市市北区水清沟东山公园(九江路西150米),市北区,青岛市,1,[],6,http://api.map.baidu.com/place/detail?uid=494d07c96d190b2ce311038d&output=html&source=placeapi_v2,36.140046444969,120.39052853328,4.4,,旅游景点;公园,scope,36.140917,120.388845,水清沟东山公园,山东省,494d07c96d190b2ce311038d,,494d07c96d190b2ce311038d
4,青岛市市南区东海西路8号,市南区,青岛市,1,[],6,http://api.map.baidu.com/place/detail?uid=fc811e4af9ab402f3362120e&output=html&source=placeapi_v2,36.064021241347,120.38242682818,4.8,,旅游景点;公园,scope,36.06454,120.381972,海趣园,山东省,fc811e4af9ab402f3362120e,,fc811e4af9ab402f3362120e
5,山东省青岛市即墨区S202柳沟五村,即墨区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=5460d74bcc4ea67f091cc7ad&output=html&source=placeapi_v2,,,0.0,,旅游景点;植物园,scope,36.528869,120.535343,华山牡丹园,山东省,,,5460d74bcc4ea67f091cc7ad
6,环山东路与雨荷路交叉口东北150米,李沧区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=1674a2e19996a60407026f06&output=html&source=placeapi_v2,36.206112209791,120.51012753471,4.0,,旅游景点;景点,scope,36.206037,120.509449,青岛世园会植物馆,山东省,1674a2e19996a60407026f06,,1674a2e19996a60407026f06
7,鞍山二路42号,市北区,青岛市,1,[],8,http://api.map.baidu.com/place/detail?uid=e6ee2fd23566df492b11d1d7&output=html&source=placeapi_v2,36.109363294927,120.3732727914,4.5,,旅游景点;公园,scope,36.109744,120.371698,南山公园,山东省,e6ee2fd23566df492b11d1d7,,e6ee2fd23566df492b11d1d7
8,人民路16号,平度市,青岛市,1,[],0,http://api.map.baidu.com/place/detail?uid=4c24675c87154e0df4eafc4e&output=html&source=placeapi_v2,36.797405642716,119.98424751835,0.0,,旅游景点;植物园,scope,36.796464,119.981218,平度植物园,山东省,4c24675c87154e0df4eafc4e,,4c24675c87154e0df4eafc4e
9,龙泉河七路,即墨区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=c8c47e2e965c3d12f90cadd1&output=html&source=placeapi_v2,,,5.0,,旅游景点;公园,scope,36.453927,120.511289,汽车城公园,山东省,c8c47e2e965c3d12f90cadd1,,c8c47e2e965c3d12f90cadd1
10,山东省青岛市莱西市望城街道龙口中路10号,莱西市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=c8dbfbf323f8b9f86340a9f3&output=html&source=placeapi_v2,36.852378193578,120.52774351237,0.0,,房地产;住宅区,scope,36.851414,120.528365,洙河花园,山东省,c8dbfbf323f8b9f86340a9f3,,c8dbfbf323f8b9f86340a9f3
11,莱西市南墅镇五岳路1号,莱西市,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=598893ac5c9f23aef5c59cf7&output=html&source=placeapi_v2,,,5.0,,旅游景点;公园,scope,37.058354,120.324957,东鲁农业公园,山东省,,"18561913299,(0532)83430688",598893ac5c9f23aef5c59cf7
12,山东省青岛市黄岛区滨海大道,黄岛区,青岛市,1,[],6,http://api.map.baidu.com/place/detail?uid=34f6ce181da093119b68b42d&output=html&source=placeapi_v2,35.918607468145,120.12062221079,3.0,,旅游景点;公园,scope,35.914268,120.116414,世茂滨海公园,山东省,34f6ce181da093119b68b42d,,34f6ce181da093119b68b42d
13,山东胶州艾山风景区,胶州市,青岛市,1,[],8,http://api.map.baidu.com/place/detail?uid=a41a0d88eba5c6fb6c476077&output=html&source=placeapi_v2,36.128711642216,119.95244239733,4.0,,旅游景点;公园,scope,36.128854,119.952001,艾山星空主题公园,山东省,,,a41a0d88eba5c6fb6c476077
14,山东省青岛市李仓区北十梅庵公园内,李沧区,青岛市,1,[],18,http://api.map.baidu.com/place/detail?uid=4ea3f2f141501cabaecb6635&output=html&source=placeapi_v2,,,3.7,20,旅游景点;景点,scope,36.207364,120.425467,禽鸣苑,山东省,4ea3f2f141501cabaecb6635,,4ea3f2f141501cabaecb6635
15,青岛市即墨区大泽山之右的天柱山上,即墨区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=13928c28a993e58352e5c5b5&output=html&source=placeapi_v2,36.376837788726,120.63538478199,,,旅游景点;公园,scope,36.376624,120.635414,鳌山湾森林公园·天柱山,山东省,,,13928c28a993e58352e5c5b5
16,青岛市城阳区高新区火炬路,城阳区,青岛市,1,[],5,http://api.map.baidu.com/place/detail?uid=a6eccd4b997fdb648b2fb55c&output=html&source=placeapi_v2,,,3.6,,旅游景点;公园,scope,36.265266,120.318553,伊甸园,山东省,a6eccd4b997fdb648b2fb55c,,a6eccd4b997fdb648b2fb55c
17,山东省青岛市城阳区世纪公园长城路流亭运动公园,城阳区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=a8f1daf0a6e15da528d7ab5e&output=html&source=placeapi_v2,36.285502489786,120.40341782318,3.0,,旅游景点;公园,scope,36.285955,120.403393,流亭运动公园,山东省,a8f1daf0a6e15da528d7ab5e,,a8f1daf0a6e15da528d7ab5e
18,青岛市平度市福州南路西侧,平度市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=eb0f86090257837bc6f025c0&output=html&source=placeapi_v2,,,,,旅游景点;公园,scope,36.769732,119.996332,平度奥林匹克公园,山东省,eb0f86090257837bc6f025c0,,eb0f86090257837bc6f025c0
19,山东省青岛市即墨区温泉公园(岭海路南160米),即墨区,青岛市,1,[],4,http://api.map.baidu.com/place/detail?uid=55fa2c0bb80db02c1ce999d8&output=html&source=placeapi_v2,36.446133024573,120.66122722322,3.7,,旅游景点;公园,scope,36.446555,120.664237,温泉公园,山东省,,,55fa2c0bb80db02c1ce999d8
,address,area,city,detail,children,comment_num,detail_url,image_num,lat,lng,overall_rating,tag,type,lat,lng,name,province,street_id,telephone,uid
0,澳门路138号,市南区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=a33f747dbffe30ef45572617&output=html&source=placeapi_v2,,,,0.0,旅游景点;公园,scope,36.061013,120.412253,海韵园,山东省,a33f747dbffe30ef45572617,,a33f747dbffe30ef45572617
1,君峰路与少山路交叉口东北100米,李沧区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=3cf28e136a159f7fb05c6a3f&output=html&source=placeapi_v2,,36.164742090359,120.42182610181,3.5,旅游景点;公园,scope,36.164302,120.422331,西山老年主题公园,山东省,3cf28e136a159f7fb05c6a3f,,3cf28e136a159f7fb05c6a3f
2,山东省青岛市市南区江西路106号,市南区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=e481be1e4663137738221c77&output=html&source=placeapi_v2,,,,,旅游景点;公园,scope,36.079411,120.406652,鲨鱼公园(江西路店),山东省,e481be1e4663137738221c77,(0532)85678667,e481be1e4663137738221c77
3,山东省青岛市黄岛区长江中路丁家河公园(莫泰168南150米),黄岛区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=49a02a7a23aa39592a201ab6&output=html&source=placeapi_v2,,35.964341683295,120.2087688396,4.5,旅游景点;公园,scope,35.96289,120.209359,丁家河公园,山东省,49a02a7a23aa39592a201ab6,,49a02a7a23aa39592a201ab6
4,青岛市莱西市,莱西市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=b50b3f81ac06096eb020a814&output=html&source=placeapi_v2,,,,,旅游景点,scope,36.876424,120.485624,世界休闲体育大会主题公园,山东省,b50b3f81ac06096eb020a814,,b50b3f81ac06096eb020a814
5,金水路149号,李沧区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=9ec2e378d3d75e8f4f6d46e8&output=html&source=placeapi_v2,,36.185123083525,120.49349207728,4.0,旅游景点;公园,scope,36.18804,120.492513,万科生态公园,山东省,9ec2e378d3d75e8f4f6d46e8,,9ec2e378d3d75e8f4f6d46e8
6,同乐三路2号浮山后六小区(近浮山森林公园),市北区,青岛市,1,[],8,http://api.map.baidu.com/place/detail?uid=75d0881af082174e3a04b179&output=html&source=placeapi_v2,,36.105746043201,120.43071124879,4.7,旅游景点;公园,scope,36.105112,120.430547,山头公园,山东省,75d0881af082174e3a04b179,,75d0881af082174e3a04b179
7,山东省青岛市黄岛区海军公园之北城市阳台之南滨海大道之东,黄岛区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=961a98fa81d775fe2e4733e7&output=html&source=placeapi_v2,,,,5.0,旅游景点;公园,scope,35.84554,120.038948,青岛西海岸中央公园,山东省,,,961a98fa81d775fe2e4733e7
8,青岛市市北区拜泉路20号,市北区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=d0367f1a583efe7f8bfc0613&output=html&source=placeapi_v2,,36.112237609164,120.38407394499,4.5,旅游景点;公园,scope,36.112966,120.383577,坛顶山公园,山东省,d0367f1a583efe7f8bfc0613,,d0367f1a583efe7f8bfc0613
9,水清沟街道长沙路100号,市北区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=d991e11637c7864c1f389465&output=html&source=placeapi_v2,,36.139141556631,120.38799050311,4.7,旅游景点;公园,scope,36.138607,120.388484,东南山公园,山东省,d991e11637c7864c1f389465,,d991e11637c7864c1f389465
10,山东省青岛市即墨区大干一路南150米,即墨区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=9707a5dc37be0afee5e96592&output=html&source=placeapi_v2,,36.442546760512,120.19802845907,5.0,旅游景点;公园,scope,36.44251,120.197926,白塔公园,山东省,,,9707a5dc37be0afee5e96592
11,长江中路268号福瑞泰购物广场B1楼瑞泰购物广场1层,黄岛区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=d411ed8910472a3a40024503&output=html&source=placeapi_v2,,,,1.0,旅游景点;公园,scope,35.959329,120.194689,厘米公园,山东省,d411ed8910472a3a40024503,,d411ed8910472a3a40024503
12,青岛市城阳区春阳路,城阳区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=4d80c0024e93e36a09b93a38&output=html&source=placeapi_v2,,36.324064228229,120.46358575042,,旅游景点;公园,scope,36.324185,120.465301,青特公园,山东省,4d80c0024e93e36a09b93a38,,4d80c0024e93e36a09b93a38
13,华中路与河东路交叉口东南150米,城阳区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=0e034ff8a84ad92e260bd0d4&output=html&source=placeapi_v2,,36.281471835991,120.29971806841,,旅游景点;景点,scope,36.281583,120.300032,艺术水岸,山东省,0e034ff8a84ad92e260bd0d4,,0e034ff8a84ad92e260bd0d4
14,山东省青岛市黄岛区漓江西路674号唐岛湾景区唐岛湾公园内,黄岛区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=54aa063f30945bea0f0a700f&output=html&source=placeapi_v2,,,,5.0,旅游景点;景点,scope,35.937,120.203355,银沙滩植物园,山东省,54aa063f30945bea0f0a700f,,54aa063f30945bea0f0a700f
15,青岛市黄岛区珠海街道烟台东村烟台东一路南,黄岛区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=5211d21995603c597dc87667&output=html&source=placeapi_v2,,35.869088712122,120.00871315727,3.0,旅游景点;公园,scope,35.869011,120.008779,圆龙公园,山东省,5211d21995603c597dc87667,,5211d21995603c597dc87667
16,山东省青岛市黄岛区辛安街道开拓路兴悦华城(西区),黄岛区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=890835653f1686a2d6851fbe&output=html&source=placeapi_v2,,36.023308222238,120.15325770476,3.5,旅游景点;公园,scope,36.02324,120.154061,辛安公园,山东省,890835653f1686a2d6851fbe,,890835653f1686a2d6851fbe
17,山东省青岛市李沧区天水路27号(青岛百果山森林公园),李沧区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=61b271962703bba4ee74f873&output=html&source=placeapi_v2,1,,,,文化传媒;展览馆,life,36.206445,120.510328,青岛世博园景区-世界园艺博览会,山东省,61b271962703bba4ee74f873,(0532)58738790,61b271962703bba4ee74f873
18,银川西路87号动漫产业园后,市南区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=916239000eb3027a94ec8484&output=html&source=placeapi_v2,,36.09540586418,120.42165752759,5.0,旅游景点;公园,scope,36.095365,120.421748,浮山生态运动体验园,山东省,916239000eb3027a94ec8484,,916239000eb3027a94ec8484
19,山东省青岛市城阳区卓越·蔚蓝群岛三期(金街西),城阳区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=659bb3486043f763e6e965c3&output=html&source=placeapi_v2,,36.263209142142,120.34617294613,5.0,旅游景点;公园,scope,36.263179,120.345088,岛民运动公园,山东省,659bb3486043f763e6e965c3,,659bb3486043f763e6e965c3
,address,area,city,detail,children,comment_num,detail_url,lat,lng,overall_rating,tag,type,lat,lng,name,province,street_id,telephone,uid
0,安国路与文安路交叉口北150米,李沧区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=341c35decb82b3bfe6073835&output=html&source=placeapi_v2,36.186569718182,120.40525003584,2.0,旅游景点;公园,scope,36.1875,120.404987,牛毛山公园,山东省,341c35decb82b3bfe6073835,,341c35decb82b3bfe6073835
1,山东省青岛市李沧区东李立交与石牛山路交叉口东150米,李沧区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=001c6e0730bf702a4c3a59b0&output=html&source=placeapi_v2,36.168076475732,120.45651247128,2.3,旅游景点;公园,scope,36.166538,120.45752,青龙山公园,山东省,001c6e0730bf702a4c3a59b0,,001c6e0730bf702a4c3a59b0
2,山东省青岛市李沧区天水路世界园艺博览会梨树坡,李沧区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=48c15cc97960ef71b75f1ecb&output=html&source=placeapi_v2,,,0.0,旅游景点;景点,scope,36.204774,120.507043,植物园,山东省,48c15cc97960ef71b75f1ecb,,48c15cc97960ef71b75f1ecb
3,朝阳路与青威路交叉口西150米,即墨区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=93280ba939ddacbb4afc8df3&output=html&source=placeapi_v2,36.418589188636,120.45588183117,5.0,旅游景点;公园,scope,36.418499,120.455839,枣杭公园,山东省,93280ba939ddacbb4afc8df3,,93280ba939ddacbb4afc8df3
4,劲松三路南段距银川西路200米路东,市北区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=881a28e7d794d044f942b279&output=html&source=placeapi_v2,36.102626283131,120.42516209946,3.0,旅游景点;公园,scope,36.102977,120.425741,环湖公园,山东省,881a28e7d794d044f942b279,,881a28e7d794d044f942b279
5,209省道附近,即墨区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=03619b65da7fbe1a1811d56d&output=html&source=placeapi_v2,36.567492651347,120.46403630543,2.0,旅游景点;植物园,scope,36.569716,120.462771,青岛一品天香牡丹园,山东省,,18953955008,03619b65da7fbe1a1811d56d
6,朝阳路与蓝鳌路交叉口东北150米,即墨区,青岛市,1,[],4,http://api.map.baidu.com/place/detail?uid=bcaebff8369b1329c9e33cf5&output=html&source=placeapi_v2,36.39815247997,120.45693065854,3.0,旅游景点;公园,scope,36.400726,120.456466,龙泉河公园,山东省,bcaebff8369b1329c9e33cf5,,bcaebff8369b1329c9e33cf5
7,山东省青岛市崂山区实业发展有限公司附近,崂山区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=e452151e36dc0290725e801d&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.138016,120.513953,张村花卉生态园,山东省,e452151e36dc0290725e801d,,e452151e36dc0290725e801d
8,山东省青岛市胶州市洋河旺山梅园(石冷路南),胶州市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=c641770073b65979081cc73c&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.135406,119.970763,青岛洋河旺山梅园,山东省,,,c641770073b65979081cc73c
9,北宅街道北九水观崂村100号,崂山区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=7ec74a4f4c89f8ee9fec2bcd&output=html&source=placeapi_v2,,,5.0,旅游景点;公园,scope,36.21437,120.600173,顺河观光园,山东省,,18653229586,7ec74a4f4c89f8ee9fec2bcd
10,山东省青岛市市北区台柳路267号,市北区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=248c40b806ad81ca4c776e5b&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.120631,120.401963,儿童公园,山东省,248c40b806ad81ca4c776e5b,,248c40b806ad81ca4c776e5b
11,山东省青岛市李沧区宾川路和达和城附近,李沧区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=cc3a221a1d3418c22bd7ab0b&output=html&source=placeapi_v2,36.184991477479,120.48083639712,4.3,旅游景点;公园,scope,36.179605,120.48019,金水河公园,山东省,cc3a221a1d3418c22bd7ab0b,,cc3a221a1d3418c22bd7ab0b
12,山东省青岛市黄岛区北窑东门街月亮湖公园(青岛小镇附近),黄岛区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=5a7db153b64e24ed71455b90&output=html&source=placeapi_v2,35.955826625472,120.13545328955,1.0,旅游景点;公园,scope,35.955052,120.136018,月亮湖公园,山东省,5a7db153b64e24ed71455b90,,5a7db153b64e24ed71455b90
13,松花江路徐山公园,黄岛区,青岛市,1,[],7,http://api.map.baidu.com/place/detail?uid=7503683550bd76d25f0d0281&output=html&source=placeapi_v2,35.994760845289,120.158457442,1.5,旅游景点;公园,scope,35.998207,120.156082,徐山公园,山东省,7503683550bd76d25f0d0281,,7503683550bd76d25f0d0281
14,青岛市胶州市海达路附近,胶州市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=e964008ed85f945cc356acb0&output=html&source=placeapi_v2,,,,旅游景点;植物园,scope,36.194685,119.905279,青岛明玉农业生态观光园,山东省,,15066287329,e964008ed85f945cc356acb0
15,青岛市市北区康宁路4号,市北区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=910c359766c7e3f7fd0eb08c&output=html&source=placeapi_v2,,,3.0,旅游景点;公园,scope,36.102045,120.364242,青岛文化公园,山东省,910c359766c7e3f7fd0eb08c,,910c359766c7e3f7fd0eb08c
16,青岛市胶州市渔乐湖小区南侧,胶州市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=95c91d60219f8431f219377f&output=html&source=placeapi_v2,,,0.0,旅游景点;公园,scope,36.309093,120.114385,麻湾渔乐休闲公园,山东省,,,95c91d60219f8431f219377f
17,环岛路与399省道交叉口西南50米,黄岛区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=9a0c1f2a88412ce09503198b&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,35.977766,120.281942,山水生态公园,山东省,,,9a0c1f2a88412ce09503198b
18,市南区伏龙路20号,市南区,青岛市,1,[],4,http://api.map.baidu.com/place/detail?uid=f60a15edce43b9edbb17e717&output=html&source=placeapi_v2,36.075370790314,120.33857813686,4.5,旅游景点;公园,scope,36.075931,120.339475,伏龙山公园,山东省,f60a15edce43b9edbb17e717,,f60a15edce43b9edbb17e717
19,山东省青岛市即墨区,即墨区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=76ffe84478173c7e9e95de5c&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.480494,120.606117,青岛王圈湿地公园,山东省,,,76ffe84478173c7e9e95de5c
,address,area,city,detail,children,comment_num,detail_url,lat,lng,overall_rating,tag,type,lat,lng,name,province,street_id,telephone,uid
0,青岛市黄岛区崇明岛东路151号楼,黄岛区,青岛市,1,[],4,http://api.map.baidu.com/place/detail?uid=14076deee67d2cf502294f6f&output=html&source=placeapi_v2,36.050443585917,120.22928130007,4.0,旅游景点;公园,scope,36.05027,120.229913,生肖公园,山东省,14076deee67d2cf502294f6f,,14076deee67d2cf502294f6f
1,城阳区第二实验小学北侧,城阳区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=e636ee2b168f3a99c929154a&output=html&source=placeapi_v2,36.316325788048,120.4195624905,0.0,旅游景点;公园,scope,36.316238,120.421025,运动公园,山东省,e636ee2b168f3a99c929154a,,e636ee2b168f3a99c929154a
2,山东省青岛市黄岛区卧龙村S334(海城路),黄岛区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=faf72b4fb6d6bc4eb05c6ac7&output=html&source=placeapi_v2,35.695467503992,119.87881362163,5.0,旅游景点;公园,scope,35.694213,119.879048,琅琊公园,山东省,,,faf72b4fb6d6bc4eb05c6ac7
3,山东省青岛市黄岛区银盛泰·星河城一期隐珠公园,黄岛区,青岛市,1,[],3,http://api.map.baidu.com/place/detail?uid=f13d2680500c5cfcb35c6afe&output=html&source=placeapi_v2,,,2.0,旅游景点;公园,scope,35.901682,120.042065,隐珠公园,山东省,f13d2680500c5cfcb35c6afe,,f13d2680500c5cfcb35c6afe
4,下疃村,城阳区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=0c4ce8eb9d7a096ef4eafc6f&output=html&source=placeapi_v2,,,3.0,旅游景点;公园,scope,36.254116,120.139804,河套水上公园,山东省,0c4ce8eb9d7a096ef4eafc6f,(0532)87029878,0c4ce8eb9d7a096ef4eafc6f
5,青岛市李沧区重庆中路,李沧区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=a7cc7053ead97f4a4107c170&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.197323,120.409857,石沟公园,山东省,,,a7cc7053ead97f4a4107c170
6,山东省青岛市即墨区埠惜路,即墨区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=1876cc92ac68a354a8175a61&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.388761,120.512983,东城名郡动步公园,山东省,1876cc92ac68a354a8175a61,,1876cc92ac68a354a8175a61
7,山东省青岛市黄岛区青岛小镇·岚山北,黄岛区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=e3ee7b34a4ca992b7069d364&output=html&source=placeapi_v2,,,,旅游景点,scope,35.949616,120.12904,冒险公园,山东省,,,e3ee7b34a4ca992b7069d364
8,山东省青岛市黄岛区天海花园A区西北(团结路东),黄岛区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=c212e66466be70dd09b93abd&output=html&source=placeapi_v2,,,5.0,旅游景点;公园,scope,36.017875,120.170599,辛安前河公园,山东省,,,c212e66466be70dd09b93abd
9,兰州东路572号,胶州市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=d5be2a3fb931e2831e1d11dd&output=html&source=placeapi_v2,36.293814915818,120.04490234964,0.0,旅游景点;公园,scope,36.293021,120.044175,人口家庭公园,山东省,d5be2a3fb931e2831e1d11dd,,d5be2a3fb931e2831e1d11dd
10,人民路12号,平度市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=dbe1c955f8138fa88bfc06ff&output=html&source=placeapi_v2,36.797401720865,119.98413710942,,旅游景点;公园,scope,36.797029,119.987141,现河公园东区,山东省,dbe1c955f8138fa88bfc06ff,,dbe1c955f8138fa88bfc06ff
11,君峰路与滨河路交叉口东南50米,李沧区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=302d619dd5f7a4f33517dcfb&output=html&source=placeapi_v2,,,5.0,旅游景点;公园,scope,36.155116,120.42331,李村滨河公园,山东省,302d619dd5f7a4f33517dcfb,,302d619dd5f7a4f33517dcfb
12,山东省青岛市市北区宁乡路与新宁路交叉口东南50米,市北区,青岛市,1,[],1,http://api.map.baidu.com/place/detail?uid=4347f1f1b7c2e1a23f9a5efe&output=html&source=placeapi_v2,,,3.0,旅游景点;公园,scope,36.132745,120.404513,长乐公园,山东省,,,4347f1f1b7c2e1a23f9a5efe
13,兴华路24号,李沧区,青岛市,1,[],0,http://api.map.baidu.com/place/detail?uid=fa7da3e842b7316342d63e35&output=html&source=placeapi_v2,36.18882622562,120.39632120965,0.0,旅游景点;公园,scope,36.188436,120.396477,永兴游园,山东省,fa7da3e842b7316342d63e35,,fa7da3e842b7316342d63e35
14,青岛市市南区青岛动物园东区内,市南区,青岛市,1,[],12,http://api.map.baidu.com/place/detail?uid=d0f2ea540d22b26b49fc8d0f&output=html&source=placeapi_v2,36.075976443799,120.35746811565,3.4,旅游景点;景点,scope,36.075167,120.358413,狮虎山,山东省,d0f2ea540d22b26b49fc8d0f,,d0f2ea540d22b26b49fc8d0f
15,青岛市市北区万科蓝山1期,市北区,青岛市,1,[],2,http://api.map.baidu.com/place/detail?uid=ad4e5ce2d9bc9c3901ff2d38&output=html&source=placeapi_v2,36.110810369479,120.39613634466,2.0,旅游景点;公园,scope,36.111062,120.396094,蓝山公园,山东省,ad4e5ce2d9bc9c3901ff2d38,,ad4e5ce2d9bc9c3901ff2d38
16,山东省青岛市崂山区,崂山区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=e2c734e4976aab5d15a19043&output=html&source=placeapi_v2,,,0.0,旅游景点;公园,scope,36.162242,120.59912,大河东森林公园,山东省,,,e2c734e4976aab5d15a19043
17,火炬路与祥源路交叉口西北100米,城阳区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=c2f1b10131fe0b125bf6be10&output=html&source=placeapi_v2,36.269420314338,120.30794167358,,旅游景点;公园,scope,36.269436,120.307686,中欧国际城-滨河公园,山东省,c2f1b10131fe0b125bf6be10,,c2f1b10131fe0b125bf6be10
18,山东省青岛市黄岛区王台镇环台东路天龙花园东,黄岛区,青岛市,1,[],4,http://api.map.baidu.com/place/detail?uid=92214d9372798c4da11de980&output=html&source=placeapi_v2,36.089992155917,120.02374519417,4.0,旅游景点;公园,scope,36.088625,120.023536,王台公园,山东省,,,92214d9372798c4da11de980
19,河套街道河套出口加工区,城阳区,青岛市,1,[],4,http://api.map.baidu.com/place/detail?uid=e5b86e6329229cdf96ec8415&output=html&source=placeapi_v2,36.229331202643,120.15473844192,2.8,旅游景点;公园,scope,36.228648,120.153557,滨湖公园,山东省,,,e5b86e6329229cdf96ec8415
,address,area,city,detail,children,comment_num,detail_url,lat,lng,overall_rating,tag,type,lat,lng,name,province,street_id,telephone,uid
0,青岛市即墨区蓝鳌路1433号,即墨区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=ded8531cf160743296f08c40&output=html&source=placeapi_v2,,,,旅游景点;景点,scope,36.396083,120.429986,水上公园动物园,山东省,,,ded8531cf160743296f08c40
1,山东省青岛市市北区延吉路3-8号南60米,市北区,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=37d5bff8a1f3724aca1b954a&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.091133,120.369565,健身公园,山东省,37d5bff8a1f3724aca1b954a,,37d5bff8a1f3724aca1b954a
2,青岛市莱西市龙口中路10号,莱西市,青岛市,1,[],,http://api.map.baidu.com/place/detail?uid=687c140ebb2a612b1d1d1152&output=html&source=placeapi_v2,,,,旅游景点;公园,scope,36.860541,120.539111,莱西洙河公园,山东省,,,687c140ebb2a612b1d1d1152
